base_if_frequency_mhz	lo_frequency_ghz	if_amplitude	g	phi	I_offset	Q_offset	sfdr_db
19.422	2.57	0.01	0.01348876953125	0.24362792968749997	0.008075728203545286	0.002945303955289344	38.01176452636719
19.422	2.57	0.02526315789473684	0.007853138124250557	0.25842291723121613	0.008090857529652228	0.002624671769297291	44.5234375
19.422	2.57	0.04052631578947368	0.009870263715715718	0.2636243865015398	0.007801791352073006	0.002409113815305894	49.405426025390625
19.422	2.57	0.05578947368421053	0.009793775538379328	0.2695842306741991	0.007664755495067316	0.002279241677810783	47.104068756103516
19.422	2.57	0.07105263157894737	0.010315828780109067	0.26973793317168143	0.007546682461258118	0.002179695633880905	46.47362518310547
19.422	2.57	0.0863157894736842	0.011223185961240438	0.27558975947697895	0.00758431477923887	0.0019433139183680688	43.982072830200195
19.422	2.57	0.10157894736842105	0.012104064043739671	0.27737798433455696	0.007309683461504847	0.0021282821010251015	41.67593765258789
19.422	2.57	0.11684210526315789	0.010526078459047426	0.2797242422706754	0.007384795905533335	0.002231875019847061	40.1356315612793
19.422	2.57	0.13210526315789473	0.009324065453965774	0.2814982168168678	0.0070385454693042545	0.0023678246295644	38.076772689819336
19.422	2.57	0.1473684210526316	0.006259455760521062	0.28438823221395026	0.006957421056981189	0.002362756426227034	36.84258842468262
19.422	2.57	0.16263157894736843	0.0035112400972524215	0.28884073627359574	0.0071180070571103034	0.002600595420734946	35.15715408325195
19.422	2.57	0.17789473684210527	-0.0006017477931965615	0.2939969430695287	0.0069708197582400815	0.0021429913843448653	33.026018142700195
19.422	2.57	0.1931578947368421	-0.007936190788685214	0.3010498227569274	0.007018888383495921	0.0018077217427262138	31.12822914123535
19.422	2.57	0.20842105263157895	-0.017349051995923383	0.3099016185558372	0.006980892475176464	0.0016864367132980126	29.261384963989258
19.422	2.57	0.2236842105263158	-0.02917248800859687	0.3193354440653326	0.006694141900168125	0.0011849442781250667	27.446195602416992
19.422	2.57	0.23894736842105263	-0.0421412780973771	0.3277963457545826	0.006665122958941316	0.0008019864704139829	25.965919494628906
19.422	2.57	0.25421052631578944	-0.056049195761172343	0.33483363393882004	0.006644700573471829	0.0006317714488802907	24.70621109008789
19.422	2.57	0.2694736842105263	-0.07043893047639563	0.34183588143625937	0.006519049352182605	0.0005058268103140131	23.710529327392578
19.422	2.57	0.2847368421052632	-0.08447933204224889	0.3471742147799661	0.006373408519468472	2.51032485598915e-05	22.854780197143555
19.422	2.57	0.3	-0.09936817924414845	0.35303605901076207	0.006185034519100741	-0.0004288841670822388	22.130661010742188
19.422	2.5801694915254236	0.01	0.0080929816428843	0.26005783769300883	0.006970919749298632	0.005237773542807237	38.85297775268555
19.422	2.5801694915254236	0.02526315789473684	0.006001806325120016	0.27373719009569597	0.006898300830504769	0.004837209186706795	46.59986877441406
19.422	2.5801694915254236	0.04052631578947368	0.004055798119706193	0.2707883754651877	0.006944032720854769	0.004841905276925001	48.250343322753906
19.422	2.5801694915254236	0.05578947368421053	0.004761613046984159	0.2753295104771927	0.006861630556755134	0.004394471188285553	44.98498344421387
19.422	2.5801694915254236	0.07105263157894737	0.002837268149713953	0.2755621876388861	0.006997915520155746	0.004312940453175163	43.793596267700195
19.422	2.5801694915254236	0.0863157894736842	0.003152783487284057	0.2753224243020187	0.007041661586668284	0.004217551691337198	42.506248474121094
19.422	2.5801694915254236	0.10157894736842105	0.0034510704902324814	0.2774387697725674	0.0069151042622300945	0.003954006696832571	41.05860900878906
19.422	2.5801694915254236	0.11684210526315789	0.002154754422267825	0.2777812346515988	0.0067644801411911515	0.0037807260589391815	38.57609748840332
19.422	2.5801694915254236	0.13210526315789473	0.002789685764478446	0.27675412243607433	0.006851532157520079	0.0035573478178792923	38.064701080322266
19.422	2.5801694915254236	0.1473684210526316	0.002369564010027926	0.27847798959579134	0.006634760530057382	0.0037104944540544975	36.55221176147461
19.422	2.5801694915254236	0.16263157894736843	0.00039831156117109585	0.28123756963055396	0.006942680812461366	0.003899591692928111	35.079999923706055
19.422	2.5801694915254236	0.17789473684210527	-0.0010748419680689423	0.28457627492481363	0.0068956842953763016	0.003677587238465236	33.52069854736328
19.422	2.5801694915254236	0.1931578947368421	-0.0054587270927513405	0.2895264925177773	0.006714267676464462	0.0031836015607310114	31.75485610961914
19.422	2.5801694915254236	0.20842105263157895	-0.012303716222794523	0.295760901738576	0.006715479012812668	0.003137846095914545	29.807353973388672
19.422	2.5801694915254236	0.2236842105263158	-0.021816096401982926	0.30312112954595516	0.006612506072477039	0.002496931268597426	27.933435440063477
19.422	2.5801694915254236	0.23894736842105263	-0.032922179757826964	0.31239969807827306	0.006543320618791688	0.0025166461718802977	26.364561080932617
19.422	2.5801694915254236	0.25421052631578944	-0.046500607772065834	0.3186229593126068	0.006393600150548004	0.0018515447034181736	25.06488609313965
19.422	2.5801694915254236	0.2694736842105263	-0.05972017624302446	0.32610859256875346	0.006298658670928411	0.0017998126156775005	23.997352600097656
19.422	2.5801694915254236	0.2847368421052632	-0.07315228992378019	0.33191125683134537	0.006101935790389998	0.0011710017960802246	23.139211654663086
19.422	2.5801694915254236	0.3	-0.08792648443489946	0.3380282000847825	0.005990353234883415	0.0009241959145260245	22.396608352661133
19.422	2.5903389830508474	0.01	0.011322478787008166	0.23212943665913427	0.00782863989628388	0.006153157515643764	33.94001388549805
19.422	2.5903389830508474	0.02526315789473684	0.004787420927067299	0.23550795273709213	0.007509997899450843	0.005816169930498579	44.083736419677734
19.422	2.5903389830508474	0.04052631578947368	0.0035611667120689612	0.24070019380392604	0.007588646209229928	0.005496635395223154	46.68946075439453
19.422	2.5903389830508474	0.05578947368421053	0.005395991175095012	0.24593628740648535	0.007534630130000159	0.005329290438651685	42.79935836791992
19.422	2.5903389830508474	0.07105263157894737	0.00596102234594004	0.2486910993490627	0.0073028263426081754	0.004935868054683842	41.40944290161133
19.422	2.5903389830508474	0.0863157894736842	0.005875011373785707	0.25171444634715134	0.007289569826140506	0.004832459705988178	40.42514419555664
19.422	2.5903389830508474	0.10157894736842105	0.00509237057462436	0.2530947894958372	0.00735457811508837	0.004678931974097389	38.46137046813965
19.422	2.5903389830508474	0.11684210526315789	0.004104158102330832	0.2547593581251858	0.007280608139014073	0.004535646213746982	36.77200126647949
19.422	2.5903389830508474	0.13210526315789473	0.0035517388435835837	0.2554418498004379	0.007375895544785831	0.004372825673342166	36.118408203125
19.422	2.5903389830508474	0.1473684210526316	0.0016089598336400694	0.2585407096130383	0.007165448575645513	0.004575326289775264	34.440948486328125
19.422	2.5903389830508474	0.16263157894736843	-0.00044018915545003637	0.26138152071213794	0.006976171756062485	0.004274997291647314	33.09821319580078
19.422	2.5903389830508474	0.17789473684210527	-0.00410000678424532	0.26614959770810764	0.0068915884191739826	0.004196129683204737	31.679039001464844
19.422	2.5903389830508474	0.1931578947368421	-0.007545939295994876	0.26979704035163105	0.007097164465093593	0.0042442256197601416	30.231449127197266
19.422	2.5903389830508474	0.20842105263157895	-0.013972124292957414	0.27761820891589106	0.0070402470437674735	0.0040254418741733945	28.60163116455078
19.422	2.5903389830508474	0.2236842105263158	-0.023653534773011065	0.2843645531888661	0.007122822166127613	0.003553323535370563	27.048322677612305
19.422	2.5903389830508474	0.23894736842105263	-0.03285983339293096	0.29173466541035764	0.007057244903115083	0.0036385449759018776	25.74371337890625
19.422	2.5903389830508474	0.25421052631578944	-0.044859023349190175	0.2965439005053024	0.006673888395596756	0.0028428261943100226	24.633363723754883
19.422	2.5903389830508474	0.2694736842105263	-0.05748112830688994	0.30344209822326706	0.0063410470253419966	0.002741079063334893	23.585796356201172
19.422	2.5903389830508474	0.2847368421052632	-0.06811333543510925	0.3075369936527107	0.006204544574442082	0.0025057453313602302	22.858957290649414
19.422	2.5903389830508474	0.3	-0.08192724731131341	0.31176776526771866	0.006075065421018187	0.002168911872597251	22.162635803222656
19.422	2.600508474576271	0.01	0.016226431207115526	0.24308950292760984	0.007814486373077294	0.006553875735731078	33.98871994018555
19.422	2.600508474576271	0.02526315789473684	0.015144276644481298	0.24692875752491594	0.0075213278861723425	0.006410430156012409	46.673728942871094
19.422	2.600508474576271	0.04052631578947368	0.01205420529228257	0.2543397378435888	0.007395691862950454	0.006113263897879331	45.924007415771484
19.422	2.600508474576271	0.05578947368421053	0.011772929843917094	0.26360896387197175	0.007470833885565638	0.006038448593227769	42.739688873291016
19.422	2.600508474576271	0.07105263157894737	0.010845051101787639	0.2676724625797398	0.007482107217185668	0.005647687491711223	41.110069274902344
19.422	2.600508474576271	0.0863157894736842	0.00998949415647115	0.2715835822675764	0.0074047669105879056	0.00549987191187171	40.31597137451172
19.422	2.600508474576271	0.10157894736842105	0.007977478148896287	0.2739064202495321	0.007474382800762541	0.005234162096138847	38.4962272644043
19.422	2.600508474576271	0.11684210526315789	0.009681419970948287	0.2772768185325369	0.007587566203184664	0.005097745557812347	36.7340030670166
19.422	2.600508474576271	0.13210526315789473	0.007212230015387476	0.27898387583134243	0.007419652415727315	0.0051051902019897035	36.091360092163086
19.422	2.600508474576271	0.1473684210526316	0.006306795279938036	0.28121075525277583	0.007391731974081381	0.0051415035175538665	34.59865951538086
19.422	2.600508474576271	0.16263157894736843	0.005317748766533133	0.28472910488094194	0.007194577074807168	0.005022459634860008	33.053829193115234
19.422	2.600508474576271	0.17789473684210527	0.002043284602278996	0.289640453874187	0.007159698228093586	0.005154627376920579	31.1098575592041
19.422	2.600508474576271	0.1931578947368421	-0.0030749723913127904	0.2941679635523423	0.007211465335382052	0.004853140327010512	29.418943405151367
